Cattle_ID,age,weight,Breed,Disease_Status,Body_Condition,feed,milk_output,Lactation_Stage,health_status,temperature,humidity,thi,feed_weight_ratio,feed_per_weight,temp_humidity,thi_squared,feed_thi_interaction,age_weight_ratio
COW01617,66,412.0,Brown Swiss,Healthy,4.4,16.3,15.92,Mid,0,29.514898612980318,78.6670425403257,51.90236261218458,0.03956310679611651,0.03956310679611651,2321.8497847607227,2693.855244726696,846.0085105786087,0.16019417475728157
COW01618,25,449.3,Holstein,Foot and Mouth,4.5,26.3,20.14,Mid,1,35.76559980130045,90.42842950322455,64.33305619530043,0.05853549966614734,0.05853549966614734,3234.22702027244,4138.742119427683,1691.9593779364013,0.055642109948809255
COW01619,119,633.8,Guernsey,Healthy,4.1,21.7,21.49,Mid,0,31.73129329100467,63.014136965887054,52.70619952515701,0.03423792994635532,0.03423792994635532,1999.520061544101,2777.943468385661,1143.724529695907,0.18775639002840014
COW01620,40,512.7,Brown Swiss,Foot and Mouth,3.6,16.7,19.91,Early,1,42.0,50.2830021438133,63.878108591692474,0.03257265457382484,0.03257265457382484,2111.8860900401587,4080.412757252056,1066.7644134812642,0.0780183343085625
COW01621,12,461.3,Guernsey,Healthy,4.5,32.0,15.13,Early,0,42.26261723222807,92.62709595350498,76.01842698463616,0.06936917407327119,0.06936917407327119,3914.663501615842,5778.80124121846,2432.5896635083573,0.026013440277476697
COW01622,111,568.4,Jersey,Mastitis,4.6,30.8,19.9,Early,1,33.02769575854524,95.0,60.518467577454174,0.054187192118226604,0.054187192118226604,3137.631097061798,3662.484917923372,1863.9688013855887,0.19528501055594652
COW01623,13,508.2,Jersey,Healthy,3.4,31.7,20.0,Mid,0,38.01107130649678,54.501465463536434,59.67723691887873,0.06237701692247147,0.06237701692247147,2071.659090043055,3561.372606271982,1891.7684103284555,0.02558048012593467
COW01624,71,512.3,Guernsey,Healthy,5.0,16.6,21.18,Mid,0,39.19396414685934,63.22407590624344,63.4309260298646,0.032402888932266255,0.032402888932266255,2478.0021642876186,4023.4823770061544,1052.9533720957525,0.13859066952957252
COW01625,119,609.1,Guernsey,Healthy,4.6,22.9,23.81,Early,0,22.776319664323918,86.62887751158831,41.877367433445386,0.03759645378427187,0.03759645378427187,1973.087006365497,1753.7139031557922,958.9917142258993,0.19537021835494991
COW01626,74,457.1,Holstein,Healthy,3.5,30.1,23.08,Early,0,42.22985564568093,71.95734949336432,70.20951100700614,0.06584992343032159,0.06584992343032159,3038.748481750587,4929.375435842917,2113.306281310885,0.1618901772041129
COW01627,75,477.6,Jersey,Healthy,2.2,26.2,20.29,Mid,0,49.0,67.58812368639246,78.98549079549178,0.05485762144053601,0.05485762144053601,3311.8180606332307,6238.707756204717,2069.419858841885,0.15703517587939697
COW01628,53,562.3,Brown Swiss,Healthy,2.7,21.8,16.95,Early,0,39.17063976478795,43.120159949121174,58.417651298827536,0.0387693402098524,0.0387693402098524,1689.0442519670626,3412.6219832714064,1273.5047983144402,0.09425573537257692
COW01629,25,627.6,Ayrshire,Healthy,4.3,23.3,19.33,Early,0,37.939568080555354,50.87057074705295,58.72636709841389,0.037125557680050984,0.037125557680050984,1930.0074821545231,3448.786192577669,1368.3243533930436,0.039834289356277884
COW01630,73,649.1,Jersey,Healthy,2.3,14.7,22.72,Early,0,38.91043133073917,80.5396329953044,67.26895650393477,0.022646741642273916,0.022646741642273916,3133.831859066727,4525.112509128268,988.8536606078411,0.11246341087659836
COW01631,108,496.8,Jersey,Healthy,3.4,25.0,18.83,Late,0,31.461102885751025,95.0,57.776930050064294,0.05032206119162641,0.05032206119162641,2988.8047741463474,3338.1736460100224,1444.4232512516073,0.21739130434782608
COW01632,21,625.0,Ayrshire,Foot and Mouth,3.8,29.5,18.32,Mid,1,23.13617656658409,75.89926702142388,41.53963523300199,0.0472,0.0472,1756.0188430819758,1725.54129529086,1225.4192393735586,0.0336
COW01633,107,487.3,Guernsey,Healthy,4.6,14.1,20.86,Early,0,18.0,84.06650074841623,33.82639402694298,0.028934947670839317,0.028934947670839317,1513.1970134714923,1144.2249328660037,476.952155779896,0.219577262466653
COW01634,56,696.1,Ayrshire,Healthy,4.5,16.9,29.34,Early,0,30.584409114889862,71.44454646752635,52.43040498249395,0.024278120959632235,0.024278120959632235,2185.089238190585,2748.947366628326,886.0738442041476,0.08044821146387013
COW01635,69,459.3,Guernsey,Healthy,4.3,23.3,19.43,Early,0,38.80738298733265,63.52340864659837,62.95030802484977,0.05072937078162421,0.05072937078162421,2465.1772480093814,3962.741280423465,1466.7421769789996,0.15022860875244937
COW01636,29,656.3,Ayrshire,Healthy,3.2,24.1,21.77,Mid,0,38.70031746683468,58.27304122585429,61.52078798892979,0.03672101173243944,0.03672101173243944,2255.1851951985063,3784.807354778848,1482.650990533208,0.04418710955355783
COW01637,79,497.5,Holstein,Healthy,2.4,20.2,17.89,Mid,0,25.889464923148193,62.093635532090936,44.24579841248563,0.040603015075376885,0.040603015075376885,1607.5709990588166,1957.6906771583156,893.7651279322097,0.15879396984924624
COW01638,31,711.1,Jersey,Healthy,4.0,14.5,25.64,Late,0,49.0,67.35520902169601,78.90490232150682,0.020390943608493882,0.020390943608493882,3300.4052420631047,6225.983610366533,1144.1210836618488,0.04359443116298692
COW01639,41,597.3,Jersey,Healthy,2.5,27.4,23.79,Mid,0,42.420859146319074,98.0,77.79712928044796,0.0458730955968525,0.0458730955968525,4157.244196339269,6052.393324278733,2131.641342284274,0.06864222333835594
COW01640,89,468.7,Holstein,Healthy,3.7,18.4,22.8,Mid,0,21.717478025882528,92.2093990817682,40.521384936312735,0.0392575208022189,0.0392575208022189,2002.5555983381334,1641.9826371568327,745.5934828281543,0.1898869212716023
COW01641,17,508.2,Guernsey,Healthy,4.9,25.6,22.71,Early,0,40.55951136601936,54.73252316278361,63.165369710493046,0.05037386855568674,0.05037386855568674,2219.9243953118394,3989.863930663272,1617.033464588622,0.03345139708776072
COW01642,60,612.5,Guernsey,Healthy,3.7,24.1,21.28,Mid,0,34.42925802631532,61.981602150982624,56.35786144471677,0.03934693877551021,0.03934693877551021,2133.980573340601,3176.2085466218928,1358.2244608176743,0.09795918367346938
COW01643,76,634.2,Holstein,Healthy,3.9,21.8,22.05,Late,0,45.78908763227755,63.93944677709349,73.10127908627737,0.03437401450646484,0.03437401450646484,2927.72893163568,5343.797004049814,1593.6078840808468,0.11983601387574896
COW01644,26,544.3,Holstein,Mastitis,4.0,24.6,24.55,Early,1,40.80682368818151,65.15430688654354,66.25064189533146,0.04519566415579644,0.04519566415579644,2658.7403136448524,4389.147551543448,1629.7657906251538,0.0477677751240125
COW01645,43,553.6,Holstein,Healthy,4.5,26.5,22.74,Late,0,39.20212712420664,88.60932091904706,69.7386981176036,0.04786849710982659,0.04786849710982659,3473.673863058106,4863.486015138248,1848.0755001164955,0.07767341040462428
COW01646,49,610.7,Brown Swiss,Mastitis,3.3,24.3,16.5,Early,1,42.0,46.05374155853291,62.710832670155085,0.03979040445390535,0.03979040445390535,1934.2571454583824,3932.6485341841903,1523.8732338847685,0.08023579498935647
COW01647,83,560.5,Brown Swiss,Healthy,3.5,24.0,23.06,Mid,0,19.789845545575513,95.0,37.35222970475715,0.042818911685994644,0.042818911685994644,1880.0353268296737,1395.1890639169424,896.4535129141716,0.1480820695807315
COW01648,117,446.5,Jersey,Healthy,2.5,21.8,18.42,Early,0,27.680039047695654,85.20581607667485,49.85939688404668,0.04882418812989922,0.04882418812989922,2358.500316093134,2485.959457640884,1086.9348520722176,0.2620380739081747
COW01649,102,485.0,Ayrshire,Healthy,3.8,21.7,23.02,Mid,0,21.43332148498865,92.3062535578156,40.038852751460865,0.04474226804123711,0.04474226804123711,1978.429607579539,1603.1097296531652,868.8431047067007,0.21030927835051547
COW01650,32,568.8,Jersey,Healthy,2.9,22.8,21.89,Early,0,49.0,58.0,75.668,0.04008438818565401,0.04008438818565401,2842.0,5725.646224000001,1725.2304000000001,0.05625879043600563
COW01651,13,647.2,Brown Swiss,Healthy,3.5,22.1,16.37,Mid,0,40.99041489677582,52.45225608520745,63.13960443319666,0.03414709517923362,0.03414709517923362,2150.0397392045875,3986.6096479805474,1395.3852579736463,0.020086526576019777
COW01652,17,679.3,Brown Swiss,Foot and Mouth,4.3,21.9,22.04,Mid,1,52.0,85.76230045793169,90.24662497218233,0.032239069630501986,0.032239069630501986,4459.639623812448,8144.453318869723,1976.4010868907928,0.02502576181363168
COW01653,76,612.4,Jersey,Mastitis,2.1,17.8,23.07,Mid,1,47.82056409560215,73.28843814534551,79.14986072151265,0.02906596995427825,0.02906596995427825,3504.6944537960685,6264.700452234852,1408.8675208429252,0.12410189418680602
COW01654,28,573.0,Ayrshire,Healthy,3.7,27.0,21.63,Mid,0,31.96982088892667,69.27310522623085,54.1470172235878,0.04712041884816754,0.04712041884816754,2214.6487665023706,2931.899474211514,1461.9694650368706,0.04886561954624782
COW01655,36,609.9,Ayrshire,Healthy,2.5,16.4,22.99,Early,0,32.315225195003194,47.68835050794598,50.79565554128353,0.02688965404164617,0.02688965404164617,1541.0597858425192,2580.198621868728,833.0487508770498,0.05902606984751599
COW01656,103,496.7,Holstein,Foot and Mouth,2.8,30.4,24.64,Mid,1,47.488492603868046,75.63594506861632,79.41758817298924,0.06120394604388967,0.06120394604388967,3591.837017977556,6307.153311214521,2414.294680458873,0.2073686329776525
COW01657,106,537.7,Brown Swiss,Healthy,2.1,25.2,22.35,Early,0,31.877306637032365,95.0,58.505286614806636,0.04686628231355774,0.04686628231355774,3028.3441305180745,3422.8685618806726,1474.3332226931273,0.19713594941417145
COW01658,102,484.1,Holstein,Healthy,2.5,14.9,20.82,Mid,0,42.0,61.35554026197674,66.93412911230558,0.030778764718033463,0.030778764718033463,2576.932691003023,4480.177640022794,997.3185237733533,0.21070026853955792
COW01659,39,450.1,Brown Swiss,Foot and Mouth,5.0,25.9,22.63,Early,1,41.283896626365994,81.39561397068628,71.30943001936802,0.057542768273716946,0.057542768273716946,3360.3281130054042,5085.034809687146,1846.9142375016318,0.08664741168629193
COW01660,78,576.7,Guernsey,Healthy,5.0,20.5,27.73,Mid,0,39.51054499993774,46.26164401553819,59.62498693818292,0.035547078203572044,0.035547078203572044,1827.8227676470221,3555.139067378484,1222.31223223275,0.1352522975550546
COW01661,77,564.8,Brown Swiss,Healthy,4.2,30.7,24.26,Mid,0,39.18233048447723,98.0,72.03254826236946,0.054355524079320115,0.054355524079320115,3839.868387478768,5188.688009170585,2211.3992316547424,0.1363314447592068
COW01662,32,605.0,Jersey,Healthy,3.8,30.8,21.82,Late,0,44.23611285780639,98.0,81.02828088689537,0.05090909090909091,0.05090909090909091,4335.139060065027,6565.582303485614,2495.6710513163775,0.05289256198347107
COW01663,71,593.7,Jersey,Healthy,4.3,29.2,23.37,Mid,0,47.5973011931318,64.07689066299815,75.74963934309469,0.04918308910224018,0.04918308910224018,3049.8870644060976,5738.007860608918,2211.8894688183645,0.11958901802257031
COW01664,68,569.4,Jersey,Healthy,4.7,24.2,22.6,Early,0,33.833815088722034,89.91618317697919,60.941196844428354,0.042500878117316475,0.042500878117316475,3042.207515093573,3713.8294728313645,1474.776963635166,0.1194239550403934
COW01665,54,594.5,Jersey,Mastitis,3.6,30.5,22.04,Mid,1,26.04414076176815,82.8443467304393,46.881824955874144,0.051303616484440706,0.051303616484440706,2157.609827564288,2197.905511193224,1429.8956611541614,0.09083263246425567
COW01666,93,546.6,Jersey,Healthy,2.1,25.7,27.09,Early,0,28.06986124254967,90.9808109227083,51.29283960452044,0.04701792901573362,0.04701792901573362,2553.8187383350696,2630.9553946950605,1318.2259778361752,0.17014270032930845
COW01667,85,583.0,Guernsey,Healthy,4.1,29.8,20.31,Early,0,42.0,47.24149613260832,63.038652932599895,0.05111492281303602,0.05111492281303602,1984.1428375695493,3973.8717635567855,1878.551857391477,0.1457975986277873
COW01668,69,491.9,Holstein,Healthy,5.0,16.9,23.93,Mid,0,41.70437243156909,69.73817827388439,68.80506986814828,0.03435657653994714,0.03435657653994714,2908.3869594332346,4734.137639560767,1162.8056807717057,0.1402724130920919
COW01669,90,579.6,Holstein,Foot and Mouth,2.8,30.3,21.79,Mid,1,23.04626765039481,88.88792413859545,42.522501950218704,0.05227743271221532,0.05227743271221532,2048.5348905860606,1808.1631721063534,1288.4318090916267,0.15527950310559005
COW01670,94,603.5,Brown Swiss,Healthy,3.4,25.9,18.64,Late,0,49.0,64.79575572522393,78.01933148092749,0.042916321458160725,0.042916321458160725,3174.9920305359724,6087.016084730843,2020.700685356022,0.15575807787903895
COW01671,73,496.4,Guernsey,Mastitis,3.1,19.5,20.66,Late,1,30.513646662438912,95.0,56.11888165926809,0.03928283642224013,0.03928283642224013,2898.7964329316965,3149.3288786869366,1094.3181923557277,0.14705882352941177
COW01672,40,554.1,Jersey,Healthy,3.2,32.0,19.68,Early,0,20.9900919593211,93.93693280775113,39.38260382325335,0.05775130842808157,0.05775130842808157,1971.7448580112634,1550.9894838993291,1260.2433223441071,0.07218913553510196
COW01673,93,500.1,Jersey,Healthy,4.2,26.4,22.56,Early,0,35.81949919938004,50.62186862208256,55.89855010372222,0.05278944211157768,0.05278944211157768,1813.2499825798077,3124.6479036983437,1475.7217227382666,0.1859628074385123
COW01674,89,507.9,Guernsey,Healthy,3.1,30.4,21.48,Late,0,31.49327642157096,95.0,57.83323373774918,0.05985430202795826,0.05985430202795826,2991.861260049241,3344.68292456513,1758.1303056275751,0.1752313447529041
COW01675,118,460.0,Jersey,Healthy,4.8,14.1,17.44,Early,0,23.709959168653146,86.87655329627337,43.45613897393876,0.03065217391304348,0.03065217391304348,2059.8395313679607,1888.436014522279,612.7315595325365,0.2565217391304348
COW01676,28,651.3,Guernsey,Healthy,4.4,23.9,25.34,Mid,0,19.20320499635259,89.19350811027854,36.04671103505712,0.03669583909104867,0.03669583909104867,1712.8012205855161,1299.3653764449089,861.5163937378652,0.04299094119453401
COW01677,57,635.3,Holstein,Foot and Mouth,2.1,26.8,25.28,Late,1,42.39126132911404,77.0703374745614,71.88596863302581,0.04218479458523532,0.04218479458523532,3267.108816607143,5167.592486308371,1926.5439593650917,0.08972139146859752
COW01678,111,593.0,Holstein,Bloat,4.5,14.2,25.8,Early,1,36.61715278254994,95.0,66.80001736946238,0.023946037099494097,0.023946037099494097,3478.629514342244,4462.2423205604755,948.5602466463657,0.18718381112984822
COW01679,67,707.8,Brown Swiss,Mastitis,4.3,27.7,24.2,Mid,1,28.077949170727482,78.35646492227718,49.579916780629965,0.03913534896863521,0.03913534896863521,2200.0888392855895,2458.168147974193,1373.36369482345,0.09465950833568805
COW01680,113,534.9,Jersey,Healthy,3.5,25.7,20.98,Late,0,25.407781150750424,95.0,47.18361701381324,0.04804636380631894,0.04804636380631894,2413.73920932129,2226.2937145062065,1212.6189572550002,0.21125444008225838
COW01681,13,792.5,Guernsey,Healthy,3.5,18.9,24.22,Mid,0,19.79008451874839,78.10643788819564,36.442070631756174,0.023848580441640378,0.023848580441640378,1545.7330072657633,1328.0245119299059,688.7551349401916,0.016403785488958992
COW01682,15,531.8,Brown Swiss,Healthy,4.5,26.4,18.03,Late,0,25.37678078137958,85.42775216492004,46.07864170670718,0.04964272282813088,0.04964272282813088,2167.8813393352007,2123.2412215350946,1216.4761410570695,0.028206092515983456
COW01683,97,570.4,Jersey,Healthy,3.3,16.4,22.23,Mid,0,33.258906385751345,54.08001407884662,53.20602433713191,0.028751753155680224,0.028751753155680224,1798.6421255884743,2830.8810257634727,872.5787991289632,0.17005610098176718
COW01684,50,518.2,Holstein,Foot and Mouth,2.5,28.8,20.53,Mid,1,35.47756457716969,57.651392089155685,56.933561058964834,0.055576997298340404,0.055576997298340404,2045.3309858067505,3241.430374854877,1639.6865584981872,0.09648784253184098
COW01685,68,579.8,Holstein,Foot and Mouth,2.9,29.6,18.43,Late,1,52.0,69.02893499364751,83.95487955761146,0.051052086926526394,0.051052086926526394,3589.5046196696703,7048.421801533047,2485.0644349052995,0.11728182131769577
COW01686,58,616.8,Guernsey,Healthy,2.8,22.7,22.68,Mid,0,32.77756820247965,76.13691199761098,56.61416749160659,0.03680285343709468,0.03680285343709468,2495.582825727885,3205.163960767684,1285.1416020594695,0.09403372243839171
COW01687,56,540.9,Jersey,Bloat,4.0,23.1,20.3,Late,1,48.52402724529833,98.0,88.66076849663102,0.04270660011092624,0.04270660011092624,4755.354670039236,7860.731870413199,2048.0637522721768,0.10353115178406361
COW01688,113,692.1,Brown Swiss,Foot and Mouth,2.5,21.2,22.35,Mid,1,32.71478611823437,94.81788220479504,59.93752122223512,0.030631411645715936,0.030631411645715936,3101.9467365138107,3592.506450265885,1270.6754499113845,0.16327120358329722
COW01689,22,569.1,Ayrshire,Healthy,3.9,20.2,21.26,Mid,0,38.016298130509945,53.03171147025093,59.337165588934255,0.03549464066069232,0.03549464066069232,2016.0693536242434,3520.8992201286032,1198.610744896472,0.03865752943243718
COW01690,95,571.6,Ayrshire,Bloat,3.4,29.7,25.13,Mid,1,30.227216139711402,95.0,55.61762824449495,0.05195941217634709,0.05195941217634709,2871.5855332725832,3093.3205715428426,1651.8435588615,0.16620013995801258
COW01691,108,477.3,Jersey,Healthy,4.5,19.5,18.41,Early,0,38.11339421876161,91.92649861438134,68.68960838294197,0.04085480829666876,0.04085480829666876,3503.630880840359,4718.2622998019315,1339.4473634673684,0.2262727844123193
COW01692,83,583.5,Holstein,Healthy,3.5,21.3,21.36,Late,0,49.0,63.531687814330894,77.5819639837585,0.03650385604113111,0.03650385604113111,3113.0527029022137,6018.961135577201,1652.495832854056,0.14224507283633248
COW01693,54,539.3,Guernsey,Healthy,4.8,19.4,19.42,Late,0,18.819331120696063,91.27225494192336,35.48908806376632,0.03597255701835713,0.03597255701835713,1717.6827878846434,1259.4753715977608,688.4883084370665,0.10012979788614872
COW01694,29,501.3,Guernsey,Healthy,4.7,25.8,17.84,Mid,0,30.848511670448488,95.0,56.70489542328485,0.05146618791143028,0.05146618791143028,2930.608608692606,3215.4451649656717,1462.9863019207492,0.05784959106323559
COW01695,85,487.9,Jersey,Healthy,2.6,28.7,19.56,Late,0,27.54384858768004,69.54469409034172,47.57592816214382,0.058823529411764705,0.058823529411764705,1915.5285241008992,2263.4689404894693,1365.4291382535275,0.17421602787456447
COW01696,62,763.7,Brown Swiss,Bloat,4.1,17.0,23.71,Mid,1,38.10443063952851,45.3022417021667,57.62218297406447,0.02226004975775828,0.02226004975775828,1726.2161267553668,3320.3159706965657,979.577110559096,0.08118371088123608
COW01697,28,528.9,Holstein,Healthy,2.6,18.6,21.66,Late,0,18.0,94.78588966869363,34.212292028072966,0.03516732841747022,0.03516732841747022,1706.1460140364852,1170.480925814145,636.3486317221572,0.05294006428436378
COW01698,50,433.4,Guernsey,Healthy,4.5,15.9,20.75,Mid,0,30.859948289167015,79.82030170392076,54.226339016056066,0.03668666359021689,0.03668666359021689,2463.2503830087044,2940.4958430842444,862.1987903552915,0.11536686663590218
COW01699,115,494.1,Guernsey,Healthy,3.9,16.9,17.87,Mid,0,18.0,86.86740810095881,33.927226691634516,0.034203602509613434,0.034203602509613434,1563.6133458172585,1151.0567109855576,573.3701310886232,0.23274640760979556
